elec_demand_ERC_REST,elec_demand_ERC_WEST,elec_demand_ERC_PHDL,elec_demand_FRCC,elec_demand_MIS_MAPP,elec_demand_MIS_IL,elec_demand_MIS_INKY,elec_demand_MIS_IA,elec_demand_MIS_MIDA,elec_demand_MIS_LMI,elec_demand_MIS_MO,elec_demand_MIS_WUMS,elec_demand_MIS_MNWI,elec_demand_MIS_WOTA,elec_demand_MIS_AMSO,elec_demand_MIS_AR,elec_demand_MIS_D_MS,elec_demand_MIS_LA,elec_demand_NENG_CT,elec_demand_NENGREST,elec_demand_NENG_ME,elec_demand_NY_Z_C&E,elec_demand_NY_Z_F,elec_demand_NY_Z_G-I,elec_demand_NY_Z_J,elec_demand_NY_Z_K,elec_demand_NY_Z_A,elec_demand_NY_Z_B,elec_demand_NY_Z_D,elec_demand_PJM_WMAC,elec_demand_PJM_EMAC,elec_demand_PJM_SMAC,elec_demand_PJM_West,elec_demand_PJM_AP,elec_demand_PJM_COMD,elec_demand_PJM_ATSI,elec_demand_PJM_Dom,elec_demand_PJM_PENE,elec_demand_S_VACA,elec_demand_S_C_KY,elec_demand_S_D_AECI,elec_demand_S_C_TVA,elec_demand_S_SOU,elec_demand_SPP_NEBR,elec_demand_SPP_N,elec_demand_SPP_WEST,elec_demand_SPP_SPS,elec_demand_SPP_WAUE,elec_demand_WEC_CALN,elec_demand_WEC_LADW,elec_demand_WEC_SDGE,elec_demand_WECC_SCE,elec_demand_WECC_MT,elec_demand_WEC_BANC,elec_demand_WECC_ID,elec_demand_WECC_NNV,elec_demand_WECC_SNV,elec_demand_WECC_UT,elec_demand_WECC_PNW,elec_demand_WECC_CO,elec_demand_WECC_WY,elec_demand_WECC_AZ,elec_demand_WECC_NM,elec_demand_WECC_IID
78501.3908509968,24451.231021856933,1636.6831081951393,51187.329189042226,11642.165790524943,7023.652773889258,18721.931730921548,5381.118056246532,5974.412374374383,25101.95168551875,19253.658583797933,13736.887690329382,14141.50189306501,8811.19202290232,10656.661544964169,7993.8951144801,8965.67585544243,10761.045394330235,5942.542296985806,15567.771105094682,3409.56520499838,3003.7791572802835,1865.848827296733,3506.8845880892513,11914.349116548481,4109.101238337039,2215.705009069399,2564.420851732686,695.632659076107,8366.856739263043,31673.41609467129,14135.643130000513,30399.706583847037,12113.792922010953,19332.464979272587,14557.26508147837,25653.35518528786,4161.005027428864,39375.283855385525,14174.002553884045,1401.9010316565918,42427.27725841066,51913.77177677204,8822.247959514865,14216.845297218582,18766.471978127312,3599.2636650658046,14329.955508306044,31097.753283813166,26121.555997843454,10155.042711725686,24095.26575345401,5928.145838245935,5508.614557696579,6979.113127418475,3325.463040358753,9381.722887123698,10482.254884486434,48326.58593425843,22290.5177929924,8421.626846281519,27221.218837379394,11579.78116309474,2326.444144723217
72904.99662764683,24192.946530508747,1585.0659619521223,45101.00088188206,11438.71516905645,6651.433303397568,17460.229443941647,5119.203323613213,5579.066608163971,23342.65164733908,18640.723961022315,12619.67065490156,12633.768817955697,8419.765172687654,10119.397745033873,7506.621203033419,8412.838412220559,10117.728338921146,5581.639121508324,14152.638618291412,3249.1836447688383,2662.2129839261106,1656.3771340712924,3114.708828432514,10479.649448888136,3632.1408973031935,1984.0841491313768,2388.378375739813,656.1818103604836,7666.304204459253,28598.022671700543,13421.127337078593,28542.849227282677,11413.072046895091,18585.725600377908,13776.346053813537,24424.04642580153,3820.8973332768855,34804.74111466518,13442.780288869528,1313.225966203204,39383.49390055644,46181.57478382661,8501.71478232234,13238.017001724304,17421.41452364895,3353.3781122239525,14093.263137020935,27894.393799380552,23798.896856103023,9389.00192574028,21673.562412232284,5604.859404182998,5136.26573927974,6402.460898764309,2953.6735367001565,8377.578324527532,9834.002245012121,44803.92611714759,19614.81792521058,7659.869242462176,24719.99534789481,10573.835172626517,2284.3568551660396
66259.45796829255,23886.24197730121,1523.772256760253,39822.769057070174,11212.085538954352,6239.150540349212,15970.554251090785,4795.087157336528,5094.448010393239,21605.696773644748,17814.554604967634,11753.601801457291,11310.42499422055,7962.702801156126,9522.824078574356,6959.408158082295,7850.962352592255,9403.393945406015,5020.709138128011,12548.32100974064,2997.1863134562504,2380.843065904578,1483.8218942406363,2791.648555051837,9297.795504313144,3239.238136566069,1793.2832217617422,2243.3609203826704,623.6836212118039,6916.661151932313,25423.04915059264,12301.063322837936,25800.941087231753,10472.093410003856,17189.181514792628,12440.262818827643,22552.604556918417,3456.9569336212585,30860.05228184583,12756.415978314948,1193.5737523058322,35976.216233494415,40966.091641488856,7973.081251986494,11989.502064281061,15861.883130816059,3086.6662342779573,13868.6305046964,24214.356609895163,21130.61312721548,8508.970013168715,18891.49614474524,5120.491383989518,4708.509347061328,5876.653883093777,2538.516605414322,7256.3052077223065,9100.540062544726,39139.59038634989,19137.428582013654,7446.669273817047,21433.161211141723,9765.44301475563,2236.0067442301956
59119.41591147628,23556.715127626772,1457.9176045984393,36285.68816731663,11033.92061609155,5916.64769048363,14827.451760619131,4484.201528102588,4628.338406461265,20430.615621036188,16986.664192954475,11306.455762912265,10611.193630935137,7466.593536350342,8854.929473072138,6354.4415569286575,7267.350559114694,8603.6602030221,4492.5202255161375,11169.219352855387,2801.134998294631,2173.8427774207853,1356.8751883302132,2553.977199671918,8428.320512724064,2950.1845481222235,1652.913394641499,2136.673413836043,599.7751148158815,6357.5956914444,23162.11092088741,11508.18416415033,23682.454122703126,9766.068030400049,15642.322462558292,11354.485046061624,21071.572734463054,3185.5390816928943,28594.81722903759,12328.309456235434,1073.6205763471237,33147.43369081916,37335.18070980543,7459.23793531291,10758.795622095507,14111.315966219703,2808.4241860814855,13625.53109067607,23410.190934308877,20547.536897380756,8316.664494417333,18283.556030206615,4884.025018290688,4615.035560172774,5633.47783868194,2476.2852706262024,7088.228228972738,8449.412919747178,36977.4938111076,18183.762425113033,7160.235218526393,19461.169297785644,8973.643703959333,2225.4412261230104
68218.486695553,23976.65496722282,1541.8409392750627,40302.44446348003,11236.127664970269,6998.946755259176,16211.340635926543,5343.109377089353,5933.270911427517,22032.948941316197,19403.888966472332,12252.054800091802,12208.610692808528,8109.004505283508,9760.525314983523,7160.647541627718,7830.641009614329,9688.016247847812,5128.738952934384,11947.117038784481,2824.520394231352,2404.502370082244,1498.3313949375922,2818.813439691532,9397.173015320432,3272.275805426675,1809.3269318202301,2255.554875147449,626.4162678646516,6863.482618538119,27129.007032594065,12941.174364422735,25747.584381180186,10432.961563776389,19940.842641485207,11941.478451563953,23270.5173868213,3431.1395576397367,31822.28684581311,13474.932646111156,1424.000966350558,36084.038953766925,42402.97288197589,11195.921016737908,15025.983897790396,17159.69329950929,3099.1094994516725,13910.120780960466,23275.38091367527,20449.790230498238,8284.426470942906,18181.64119058705,5072.061212500659,4599.365650910533,6266.164685979343,2759.2826159917827,7852.559234790082,8758.679298502757,35419.78145537821,19579.9370895661,7820.493325706979,19552.888570053008,9264.69163073264,2223.6700259638337
63939.10005628513,23779.152938119318,1502.3709313869133,38509.811813669505,11126.903793504958,6760.003588562931,15434.966297750087,5121.934381826629,5602.034681653842,21137.94065769871,18865.242637636176,11933.417919581614,11729.646049168901,7807.38690476791,9337.367403870125,6795.792466580035,7491.792196469386,9181.329027516256,4589.489615874957,10725.192978029077,2694.679971146827,2249.0684696970548,1403.0087173911036,2640.3490226209574,8744.295232567802,3055.2291185942036,1703.925001767286,2175.444575554129,608.463672454981,6472.579461677219,25156.706152993196,12360.12053624625,24278.24854922636,9932.39008666899,18493.030166272823,11203.59456950975,22335.833713613538,3241.3619684196583,30669.800516792784,13141.201347631322,1346.0305133596057,34386.80058956032,40259.90176006303,10837.390415295307,14198.626690610576,16112.751258037235,2944.266269641119,13791.239162217367,20638.536141268884,18537.893778125497,7653.860139331897,16188.216519251064,4808.80421484354,4292.86678973894,5685.439382917915,2495.1353657855625,7139.139351592335,8166.336785144121,31658.71968449246,18499.760074808368,7555.643991496387,17622.32285663443,8726.367982483609,2189.025881547758
61217.23068748679,23653.533367823267,1477.266351590268,37626.759392461965,11073.341656175586,6615.2384887698145,14963.228796141628,4993.594365841069,5409.084248024409,20632.577203655514,18512.814513448255,11788.98987598678,11464.719912457209,7616.385704468989,9072.714025950103,6567.562551810774,7302.360863805004,8864.434363987122,4210.290307411659,9889.476997599502,2603.952991491619,2129.036536074287,1329.3969424388029,2502.532053881081,8240.118329567327,2887.6174621748605,1622.5296478920568,2113.5803727164166,594.5999997390995,6165.207607289665,23607.162166668986,11937.431075224304,23355.54301902805,9566.064338626413,17596.53040302084,10697.259336356388,21696.152635309172,3092.137566898884,30150.277616344305,13006.095284955572,1294.9526577746738,33251.525310652025,39039.987526709934,10568.109318786866,13650.315470472064,15486.699241053655,2853.964856076506,13732.12258793974,18473.051441426367,16967.766284459038,7136.0132965885905,14551.134711787661,4583.209092406706,4041.1573975780843,5302.159583329953,2264.2016218382482,6515.423887387153,7779.783500792957,28407.364207344515,17654.736794964872,7367.370860589766,16280.865463230906,8330.922774902027,2160.574694659303
59474.36699030716,23573.09681816003,1461.1914199750108,38274.845934465564,11072.177435898378,6558.68631319436,14840.071101703013,4927.044565059687,5309.259715115914,20555.754804098568,18312.536039907816,12070.784945207737,11710.217354218341,7488.125882074894,8871.392890831225,6401.326800606613,7141.951802365751,8623.37341838186,4029.2004747594756,9544.179788514668,2574.551074257081,2078.031369349945,1298.1170925742595,2443.9694920335646,8025.878448880742,2816.3942448499624,1587.9423215918994,2087.292418914912,588.7089095268847,6030.61911370327,22915.275132762752,11760.201599977057,23141.54675367102,9431.97529538197,17053.380840601385,10517.330677207117,21531.001505929788,3026.7968822740436,31095.70260497013,13083.798474652365,1265.9000153709292,32664.55185362721,38879.82192973085,10384.187780937837,13286.46939965446,15039.058145621004,2789.9167463930035,13713.406090649265,16925.86138520156,15845.945532685739,6766.023386549565,13381.476624571573,4456.854149306259,3861.3167041106844,5022.572451023406,2072.7221050165103,5998.268041186633,7476.155763160406,26204.45994233622,17212.475823355435,7225.295034167571,15262.413485145033,8132.221765455396,2140.246962502522
59385.098864814056,23568.9769194882,1460.3680748907477,39883.685836442346,11133.306494836826,6673.56640003602,15040.021205032364,4964.21771255657,5364.423869556616,20948.956361123277,18362.52923018525,12505.31612477609,12296.993695040923,7481.161988993155,8858.971841585606,6394.103028305802,7168.454458629876,8608.500515685733,3874.5240543555055,9240.964406459823,2532.4373687026537,2057.5446559253,1285.5532419504343,2420.4472787702716,7939.8269521500415,2787.786758187756,1574.049991693108,2076.7336109825123,586.3426967767413,5988.971236325457,22558.194238928463,11721.792558211524,23295.846269532336,9396.768663917124,16841.200629764262,10479.519892299624,21586.626745872676,3006.5774659521903,32705.5857271146,13301.600143437146,1273.0719696288209,32775.013198445995,39983.58079302877,10365.522564317787,13310.595672729069,15047.918142417231,2797.4537001435187,13778.93329299687,16129.329544761911,15268.404368271376,6575.543398238857,12779.30761095668,4392.8130638963385,3768.730252583835,4867.3135848775955,1942.8767309240322,5647.576251113494,7333.914595337095,25034.34995345374,16711.68406750718,7089.15438637659,14695.186117191693,7964.893007472562,2129.7817410193325
60715.270655423556,23630.366930350527,1472.636630135263,42649.94140723051,11250.044792542387,7000.744648308485,15705.28043963163,5065.473360582656,5514.768541874003,21896.287561863675,18549.965355729117,13397.843972696704,13556.906392286359,7558.849936655558,8904.605304255812,6439.883256855433,7222.36363651212,8663.1418014431,3977.3644409441467,9584.572903651762,2598.721759182449,2148.9542574259713,1341.611848432419,2525.4009676467404,8323.779858466172,2915.4304129207,1636.0361367148478,2123.8459244847427,596.9004939823017,6315.525590883095,23713.85752322289,12269.68948940712,24541.59513251533,9808.527414083424,17272.223501371245,11047.013932361258,22524.358964130737,3165.1146822344876,35314.89904477468,13688.632460198061,1300.1109044011016,33738.75117893097,42441.23027465307,10474.525191260473,13585.589610231578,15245.08598934371,2849.5775804329423,13893.32104126817,15494.925484349325,14808.417169820861,6423.8341124462895,12299.70535751947,4372.098220316723,3694.989044286246,4751.455943278255,1843.6197953316946,5379.498989719645,7290.178289908243,24317.014818873173,16580.279836961014,7068.589565451534,14361.091126669642,8027.134924244973,2121.4466330179393
63790.77886588144,23772.30763119178,1501.0029223192212,46671.42103163529,11429.056853351773,7616.278034974732,16875.220231034084,5260.476850779412,5802.873299528904,23638.937194200156,18997.478594299726,14587.17556412233,15176.210930575306,7766.565041253551,9160.322519299023,6681.676270514339,7477.947278056881,8969.336347405766,4308.446707320826,10562.082518986725,2757.6903990611263,2357.1650151790154,1469.3008978579157,2764.462146325022,9198.339253169346,3206.174292085284,1777.226801014767,2231.157304483029,620.9488095189398,6888.71922557283,26003.504638065915,12982.748642248544,26691.18767593992,10457.442706892394,18499.775755936254,12089.318027289899,23874.669509729047,3443.3915494861844,38366.806437376035,14351.497876224958,1364.8554073051948,35445.12495758131,45719.265383059756,10789.808294046881,14255.329183959691,15974.865093166192,2968.8296511932353,14084.981399993394,15517.241385505264,14824.597749616665,6429.170661973602,12316.575916242897,4405.25027856035,3697.5829760477905,4778.490545523035,1803.9660434223376,5272.400484728138,7412.767583455269,24575.427794238833,16510.419125715845,7049.685718039194,14542.704383322189,8180.396060392555,2121.7398298729195
66919.19942780984,23916.690328294084,1529.8572413687177,52962.9429661735,11641.33396826815,8120.191155511625,18444.72535806097,5634.547936538271,6363.461073431782,25763.891212849412,19965.414102407805,15815.639955564853,17062.918112896878,8001.603124559122,9547.427785744969,7068.085114043494,7882.003695505161,9432.854303696116,5013.497603401535,12530.912869675338,3077.0464481777185,2712.424039506377,1687.1699811476415,3172.3596162586637,10690.55377415013,3702.2552240776627,2018.1329775963488,2414.257046348777,661.9811808581189,7735.772169867785,29761.034928002282,14211.736201541913,29565.797018436413,11456.102388180301,20809.218385585402,13479.964418744401,25915.438354479415,3854.622984337963,42610.67814353673,15138.815849123424,1505.0583323407777,38570.36146342053,50414.34065327947,11398.406753633446,15655.311715740329,17056.167613304708,3126.0805949479213,14332.70236003905,15707.648949042674,14962.656510027056,6474.704096719491,12460.521873588199,4480.939543992869,3719.7153751944907,4870.797810321241,1787.459769153184,5227.819654455353,7694.611797152267,25460.44859362955,17052.197938297537,7227.977929032525,14996.956021872618,8518.070698964504,2124.2414974149706
73866.78012533092,24237.334705026795,1593.9367665028528,58529.09597490761,11858.686064792673,8536.457694927118,19781.138633323048,6082.827587520564,7035.307330765821,27264.593145743085,21152.4052020462,16438.786345172055,18048.785784103202,8495.578197523646,10257.411977622945,7752.668993923069,8609.977579807675,10282.985913500288,5599.2163215097435,13964.428604209324,3275.7689174472293,2916.3784223629414,1812.248730843871,3406.533756358227,11547.234874502314,3987.05553384176,2156.4373327009525,2519.37469972743,685.5378855568449,8180.479231893734,31894.4941551895,15122.686048885485,31688.188720946822,12077.631242812902,22699.86878546037,14376.596016230225,27475.00485018804,4070.521557408298,45483.32553922964,15827.44386589109,1677.0322336910403,41824.73953538926,55013.92275259955,12106.04334168048,17461.568895917386,19111.53831748849,3407.1173149999613,14574.789600382548,16758.103268598352,15724.309190601416,6725.90626638722,13254.653395504742,4710.430712676979,3841.8170092253295,5195.958552715524,1841.546058702446,5373.8981551726165,8188.067231983812,27715.61833784721,18014.60685298974,7575.346239033034,15987.374293153418,9091.133006213797,2138.042874709562
79644.79793623109,24504.00148020506,1647.2290796117336,62524.6328153911,12013.133205548847,9000.866894822997,20557.08297773359,6360.786412630528,7453.79934620295,27915.7877749874,21979.246466987923,16800.028423567775,18659.960767375323,8889.420212506904,10757.101292822781,8212.149838406789,9041.897967302702,10881.311454710363,5839.316681924992,14546.971333516396,3328.739604882662,3008.637197678079,1868.828109288423,3512.462440585289,11934.754624497471,4115.884969174299,2218.999315542713,2566.924675580166,696.1937622820328,8296.402308565497,32734.090036342554,15572.981002538412,33089.7309710412,12340.824386776534,24261.674713130185,14946.09196611939,28495.062501258326,4126.80046401784,47778.46118435604,16370.247861727032,1796.957968434146,44165.62600719675,59134.781809276734,12365.326889820402,18724.50502443471,20439.55105024389,3617.616651983474,14742.461702457946,18366.183919222407,16890.279869180788,7110.45735071992,14470.344083893866,4978.695478385016,4028.7354397168733,5642.611523069609,1952.142062651054,5672.600444637129,8838.475441998553,31370.06872477476,18986.61005069157,7910.256785484223,17955.059077701233,9917.018376581578,2159.1706177657884
84163.71921982418,24712.558496009908,1688.908383974902,66174.30497126486,12121.24301413502,9587.037911332425,21562.00245452606,6575.7098846250765,7778.954935854686,28794.932063667544,22599.435986430002,17514.84773273956,19691.34527395794,9200.41566186294,11163.816061454005,8564.222523220657,9340.460731205014,11368.309745916647,6197.279916124416,15454.698417200367,3435.8417335919185,3155.205850499852,1958.7140118945626,3680.7480534692586,12550.395207880903,4320.552293191215,2318.389595300252,2642.4658460883393,713.122422626092,8674.823527173818,34446.51059899462,16267.318415576083,35188.04288326326,12902.009736100199,26004.10888433116,15979.939601779122,29780.608487016252,4310.518259675276,51190.06845937179,16955.792316168445,1886.8809453569731,46554.26034666042,63026.01532497653,12222.292548082536,19597.001338360653,21475.08352395004,3772.8137556552706,14874.748293609917,20717.941537484123,18595.4682354735,7672.848884276691,16248.246106050323,5265.047983220436,4302.096633354979,6078.819503331396,2198.226856294964,6337.236492596343,9447.892827667727,35288.09113668926,19571.1825457541,8035.053191131776,19957.733332766264,10463.400555067152,2190.0691490579047
89290.32999053944,24949.161567093663,1736.1925824673963,70604.90457416904,12237.856864431034,10224.998822351936,22875.433806963865,6840.22826729308,8176.333094555518,30164.124496521825,23283.136745919666,18449.800331237002,20852.57355980591,9567.991857357485,11704.141940721705,9043.944421816484,9731.423033248871,12015.29330837673,6651.51053896873,16437.325826275544,3597.5182666017486,3314.788476670272,2056.580970706852,3863.97590982327,13220.699112969725,4543.392228103917,2426.60483463363,2724.714390590151,731.5541953413917,9091.166319235079,36547.250489396065,16994.751655386317,37497.7467723257,13499.290188015946,28203.385739642184,17091.854482591756,31160.649236222333,4512.6464085110165,55334.692601407456,17579.151169231965,1985.9094832273875,48958.28004073917,67087.95943897923,12489.716439974458,20609.41133175723,22812.319842790093,3960.5197281666588,15013.43232038463,21844.139885743374,19412.040617405517,7942.16423067811,17099.639247269715,5368.298956073692,4433.002523117008,6236.149628921028,2370.1735972652987,6801.637405711772,9779.053104829889,36753.09505904902,19723.795661013075,8011.879707212335,21057.938627984717,10827.667809667726,2204.865687807657
94988.42026466278,25212.139532085086,1788.7477005557132,73712.00130230185,12367.014542052337,10678.64479942868,24045.839798245637,7146.906612850691,8637.60720955828,31592.283094934668,24095.49419013727,19341.483579043375,21863.323033647583,9965.843148209733,12247.487530079497,9531.711484403639,10202.004063767561,12665.892662348597,7006.588621553572,17169.28948414626,3668.6945897138917,3422.834248938094,2122.8420135994,3988.03073788979,13674.529873358351,4694.266502370883,2499.872203306224,2780.400951066939,744.033468005729,9354.532595532839,38105.62015356243,17547.243599991845,39555.75245728779,13949.556000502998,30596.975033838014,18091.499833011858,32428.42598392048,4640.506764655114,58681.4679429253,18075.059955134042,2103.601726219397,51229.65515949946,70187.25386360276,12893.505617676487,21840.875114324113,24325.991123736647,4177.944033896725,15165.61696481066,22448.234154388825,19850.051115702692,8086.6253326719725,17556.327645232857,5412.615153003868,4503.220613177776,6385.162969011897,2507.8869871103802,7173.579461738562,9941.74973185432,37150.72076166528,20436.2170322306,8223.038905776011,21837.489552888223,11313.677465217714,2212.802571159542
99625.26660758555,25426.139022613475,1831.5146621192469,75074.64695345878,12468.80026852668,11081.907985251895,24850.964451707565,7369.8451712065,8971.484480109835,32635.922146551162,24636.456490147593,19885.335105978116,22177.204467269927,10290.51959810567,12694.573765732208,9904.505372812024,10549.166471427203,13201.231550290455,7111.5997483694755,17284.376150177974,3672.1329487699572,3460.1288202882565,2145.7135904475194,4030.851215529938,13831.180359160038,4746.344351326198,2525.16218024165,2799.622493562335,748.3409862174111,9521.795856242588,39079.02098883157,17870.816307194844,40982.75936843657,14241.043139000107,32299.026287533587,18825.387114706962,33180.53509765556,4721.710556221613,60062.74920369227,18365.783408762065,2181.904199721555,52768.35880139523,71780.1591643548,13203.850817767612,22755.27007052772,25474.344648068065,4356.208746343754,15296.706400801571,23817.48656143849,20842.854648584365,8414.063821391215,18591.466891516397,5516.83704132186,4662.378371774226,6665.839027860348,2686.0077354607097,7654.655388540556,10291.813125214469,38552.29999242159,21190.159077666907,8429.83381330132,23303.15012873395,11909.388833533365,2230.792473385679
101886.11096552458,25530.48139639724,1852.3670763637626,76430.30947733221,12511.37269505837,11587.154111099386,25519.40478592622,7463.841657545564,9113.829893891518,33847.77516653412,24802.701970405207,20615.58396543171,22766.523675420427,10428.616553261098,12804.504062434844,9992.90728305816,10638.08000692834,13332.861539031623,7472.554010478349,18033.711645412695,3763.181998051634,3573.327974913928,2215.135038817788,4160.822998223167,14306.657154535527,4904.4147679955995,2601.924130001002,2857.965096466208,761.4154737870721,9840.115505637212,40836.09518322298,18393.10198049126,42711.52680203041,14706.208780580744,33812.04442030566,19799.10368130132,34223.54826424891,4876.249946266988,61969.618466646825,18660.13618202423,2205.862404031268,53854.104065211286,73735.90911781693,13355.112347207525,23048.57398630899,25752.12967926219,4440.55178520655,15346.470748211677,25263.707599062545,21891.465815051382,8759.90833505905,19684.793553731735,5660.992233432457,4830.4827316111005,7008.003553796094,2929.6323463964372,8312.646876363395,10644.529763937411,40332.01731252618,22064.514555115322,8616.518400121578,24626.940935817784,12406.32397446848,2249.793625641397
104509.63369053692,25651.562069660504,1876.5645772885027,79082.26948569162,12552.866940618049,12161.43679482716,26889.32371752533,7599.884691030247,9318.20437913456,35882.10603963039,25060.518080232698,21844.78320948027,24218.936154729065,10584.131272054034,12906.748868359866,10093.628181553418,10804.481969176526,13455.288983328632,8208.104239659853,19796.055864261678,3983.599467849677,3820.381141409029,2366.6449051408686,4444.481834922219,15344.368515766448,5249.397885008458,2769.4543825890178,2985.295770459585,789.9500827033962,10537.406499855439,44307.42379027133,19469.392140156604,45688.614137341334,15635.116098164495,35707.69619689466,21412.614934570356,36152.124393306236,5214.774212335761,65040.84335251587,19186.880856977008,2243.0605473571773,55755.48515990974,77022.17353308079,13570.002952023291,23364.151069822703,26224.71685490226,4551.1544308767125,15412.982590449847,26334.27468181408,22667.701646210367,9015.920203737303,20494.130096403573,5788.56343827141,4954.922211631549,7292.634001549193,3108.4385549191647,8795.574125078205,11012.9411193637,42113.89750928199,22312.88665626061,8728.32376067133,25522.64856533394,12641.650944695375,2263.859254926743
109011.02974658147,25859.310270087215,1918.0822426057055,82051.84263494468,12676.903263575634,12618.28067339677,28704.90068741521,7860.006234251726,9704.634972646953,38393.38590524546,25725.047271159438,23024.655723932894,25567.051703534205,10895.384682363618,13319.71468348171,10468.83170428381,11274.260221225322,13949.772226821538,9126.252038306302,21959.92054096266,4276.876442326435,4116.945657635974,2548.5185090426944,4784.988077413123,16590.045192295216,5663.518263119936,2970.558981456109,3138.144488804624,824.2032459173925,11391.763867865619,48551.06030603185,20725.271498384747,49241.39344207146,16771.219236914072,37862.36877896848,23281.575600794535,38447.36075705617,5629.551833044486,68311.4191627779,19815.865198831343,2339.3117196503545,58555.939166007156,80552.7589210108,14036.883499126425,24201.450300694356,27405.047791046145,4745.546475690846,15507.91204359246,27086.398035020087,23213.043554442924,9195.780493655695,21062.726807939045,5844.088071582127,5042.346755312085,7504.086738762896,3222.291479272146,9103.072839921113,11145.534133167333,42716.92463480908,22994.565265569854,8959.31267425547,26092.633539857667,12992.021262206516,2273.7410156065725
113449.27216998965,26064.143796138917,1959.0174223436018,82751.93920376514,12784.220351475262,12253.683384825703,30021.527743141483,8121.91407072151,10095.24435097007,40504.153968540246,26406.75629351399,23706.46093198879,26185.73641360253,11206.92213716542,13751.755026649418,10848.412477120757,11769.185911361003,14467.095217661983,9959.83142094671,23974.93493450081,4565.731869876893,4369.522143908356,2703.4156509646195,5074.988618819471,17650.95645078176,6016.214099248873,3141.8346745446574,3268.321870820691,853.3757973082609,12140.425134482757,51866.56734648402,21484.154545063462,51554.36701793215,17656.09531361926,39576.41832275607,24644.477833155433,39827.050837464376,5993.015591273795,69388.55723649143,19899.502660928312,2438.0666326888345,60732.00406736311,80521.17585811872,14545.028899008052,25055.913401957103,28548.933181534456,4927.3677079948,15656.23605501393,28364.311849316877,24139.62024290462,9501.3765737976,22028.815114391113,6016.807582985563,5190.887592782205,7893.120637075912,3372.590452488036,9509.00655947625,11429.215343481832,44369.63947958928,24399.49217172409,9368.749827194537,27222.922535823152,13614.23075919478,2290.5308670550694
115012.3837847192,26136.284442726665,1973.4344487334135,78318.3592929643,12764.153479119224,11111.791946391471,28798.00184318731,8262.361160743656,10305.60749299641,39153.77406077741,26629.615938453506,21705.366107995713,23449.392310421248,11338.661360867516,14021.648834070478,11090.50401244334,11992.529739898548,14790.26475199585,9160.393662360511,21870.082081699118,4245.525465673202,3945.925950126402,2443.637551143982,4588.628517293095,15871.70145823619,5424.707677174948,2854.5880952269845,3050.0012966165596,804.4504917913272,11156.69361750405,47164.10582821646,19827.774050026437,47808.45924921178,16387.803844884977,38208.47219856937,22619.033590252,36996.741664004054,5515.428770523824,62263.333103527395,18981.415875713144,2470.131931731626,58566.03157641571,74948.75355517148,14786.94009965324,25339.239260670347,29140.143289568154,4992.171143267839,15627.413746972521,30862.39841924006,25950.907296992926,10098.760727114455,23917.340155327456,6276.853859368458,5481.257619194753,8433.37770089142,3655.614392088481,10273.409391459614,11937.166898907495,47924.350576570054,26256.494341491216,9940.527570923168,29066.21781383445,14163.49496260618,2323.351938083652
106830.81634739098,25758.689178813547,1897.9735100025184,69392.57097835228,12503.950024263686,10330.122483891062,25504.818182876475,7682.011388558884,9438.323333590699,35051.145019156946,25225.847742044538,19383.361329431562,20035.423934646795,10750.114326793364,13149.013929614439,10269.276003769577,11075.962780071908,13745.375974651972,7549.548470921118,18071.0542263938,3705.140633296078,3352.4362622924923,2079.6691627520236,3907.2019376720405,13378.833237135925,4595.963303203224,2452.134331571939,2744.117979652788,735.9025096570883,9599.48092817621,39653.38735070592,17396.019453561752,41813.37003293416,14377.02940961755,33924.167164727834,19596.710239126467,32652.69065043813,4759.425488125137,53749.96468491863,17778.851190671194,2266.943568715345,52757.439246485104,67428.14535333878,13890.277648317156,23457.107189672533,26806.85666428337,4625.871395057888,15305.337678255379,33678.023089176946,27992.431649284983,10772.079889013881,26045.920392768752,6584.1761449972955,5808.5373155515745,8923.194845278063,3927.1024932035752,11006.655758239123,12450.466766088091,52602.4331431033,27992.35411683484,10556.853037917725,30348.589702382757,14356.96417062756,2360.344979437587
95222.38716600505,25222.937563880623,1790.9056442889346,61549.61659930187,12140.854200139822,9966.999998546595,23417.03356619156,6970.501679265237,8376.147153601065,32685.837056205382,23385.80082735541,18290.27284381434,18777.637472479615,9925.543294379979,11966.963879957757,9208.410941065815,9959.633691382938,12329.995024600437,6968.891994475376,16727.024323772206,3531.363921078094,3199.7254319750336,1986.0164577220305,3731.8640651537794,12737.393309739246,4382.719089521621,2348.5789543405604,2665.4111435562722,718.2644285468435,9087.582025698413,37093.856996101254,16388.61790732591,38937.51719913285,13654.781460130482,30991.392415966155,18397.8619988491,30990.82893381032,4510.9062885961575,49150.58105596544,16826.603635165524,2000.4083144701258,48911.93622605378,62026.9232041589,12720.505410533602,20689.322998710417,23526.325654939967,4160.95874507141,14915.733146619625,34978.64532314364,28935.473521707634,11083.106385187222,27029.176018937473,6685.546799278022,5959.717711087821,9063.082347225649,4022.8369503440354,11265.219365778492,12419.583557421807,55824.32626935072,25865.94876483817,9937.642742829636,30548.614432776794,13142.942680157606,2377.433185026302
