cpa_id,cluster
1221,1
1287,1
1014,1
1030,1
1260,1
1366,1
1376,1
1377,1
1380,1
1384,1
1414,1
1490,1
1493,1
1502,1
1510,1
1512,1
1514,1
1521,1
1540,1
1567,1
1584,1
1588,1
1695,1
1379,1
1413,1
1428,1
1430,1
1437,1
1446,1
1448,1
1449,1
1468,1
1477,1
1486,1
1517,1
1543,1
1545,1
1546,1
1560,1
1568,1
1574,1
1589,1
1591,1
1601,1
1605,1
1606,1
1612,1
1614,1
1617,1
1622,1
1636,1
1639,1
1654,1
1665,1
1671,1
1672,1
1704,1
1707,1
1720,1
1721,1
1723,1
1728,1
1733,1
1736,1
1738,1
1419,1
1748,1
1753,1
11644,1
12753,1
12812,1
13495,1
15474,1
15484,1
15485,1
15510,1
15588,1
15833,1
15818,1
15819,1
15825,1
15826,1
15828,1
15829,1
15834,1
15862,1
15863,1
15835,1
15836,1
15837,1
15838,1
15839,1
15840,1
15841,1
15849,1
15850,1
15851,1
15852,1
15864,1
15865,1
15879,1
15890,1
16756,1
16757,1
16559,1
16560,1
16561,1
16709,1
16710,1
16711,1
16753,1
16827,1
16828,1
16829,1
16830,1
16831,1
16814,1
16817,1
16821,1
16822,1
16838,1
16839,1
16840,1
16847,1
16848,1
16867,1
16868,1
16869,1
16870,1
16992,1
17002,1
17003,1
17004,1
17005,1
17006,1
17007,1
17012,1
17013,1
17014,1
17015,1
17016,1
17017,1
17018,1
17019,1
17020,1
17021,1
17022,1
17023,1
17029,1
17030,1
17031,1
17032,1
17033,1
17035,1
17036,1
17037,1
17038,1
17047,1
17049,1
17051,1
17052,1
17054,1
17061,1
17198,1
17232,1
17261,1
17264,1
17265,1
17270,1
17278,1
17280,1
17281,1
17282,1
17289,1
17290,1
17291,1
17292,1
17293,1
17294,1
17297,1
17298,1
17299,1
17300,1
17301,1
17302,1
17303,1
17306,1
17307,1
17308,1
17309,1
17313,1
17314,1
17315,1
17316,1
17324,1
17325,1
17326,1
17328,1
17331,1
16882,1
16885,1
16886,1
16887,1
16893,1
16894,1
16895,1
16896,1
16897,1
16902,1
16903,1
16913,1
16914,1
16923,1
16924,1
16925,1
16933,1
16934,1
16935,1
16936,1
16937,1
16938,1
16939,1
16940,1
16941,1
16942,1
16945,1
16946,1
16947,1
16948,1
16949,1
16950,1
16951,1
16952,1
16956,1
16960,1
16961,1
16971,1
16972,1
16973,1
16974,1
16978,1
16979,1
16986,1
16987,1
16988,1
16989,1
16993,1
16994,1
16996,1
16997,1
17008,1
17681,1
17682,1
17686,1
17693,1
17694,1
17696,1
17697,1
17700,1
17701,1
17702,1
17705,1
17706,1
17707,1
17710,1
17711,1
17712,1
17713,1
17717,1
17718,1
17719,1
17720,1
17721,1
17722,1
17728,1
17729,1
17730,1
17731,1
17732,1
17733,1
17734,1
17740,1
17741,1
17742,1
17743,1
17744,1
17745,1
17751,1
17752,1
17753,1
17754,1
17755,1
17756,1
17757,1
17758,1
17759,1
17766,1
17767,1
17768,1
17769,1
17770,1
17771,1
17772,1
17773,1
17777,1
17778,1
17779,1
17780,1
17781,1
17782,1
17783,1
17784,1
17785,1
17786,1
17791,1
17792,1
17793,1
17794,1
17795,1
17796,1
17798,1
17799,1
17800,1
17805,1
17806,1
17807,1
17808,1
17813,1
17814,1
17815,1
17820,1
17825,1
17834,1
17835,1
17836,1
17837,1
17566,1
17567,1
17568,1
17569,1
17570,1
17571,1
17572,1
17573,1
17574,1
17575,1
17576,1
17577,1
17578,1
17579,1
17580,1
17581,1
17582,1
17583,1
17584,1
17585,1
17586,1
17587,1
17588,1
17589,1
17590,1
17591,1
17592,1
17593,1
17594,1
17595,1
17596,1
17597,1
17598,1
17599,1
17600,1
17601,1
17602,1
17603,1
17604,1
17605,1
17606,1
17607,1
17608,1
17609,1
17610,1
17611,1
17612,1
17613,1
17614,1
17615,1
17616,1
17617,1
17618,1
17619,1
17620,1
17621,1
17623,1
17624,1
17625,1
17626,1
17627,1
17628,1
17629,1
17630,1
17631,1
17632,1
17633,1
17635,1
17636,1
17637,1
17638,1
17639,1
17640,1
17641,1
17642,1
17644,1
17645,1
17646,1
17648,1
17651,1
17652,1
17653,1
17656,1
17657,1
17661,1
17662,1
17663,1
17668,1
17669,1
17670,1
17674,1
17675,1
17680,1
17683,1
17684,1
17685,1
17687,1
17688,1
17689,1
17690,1
17691,1
17692,1
17698,1
17708,1
17714,1
17715,1
17716,1
17723,1
17724,1
17725,1
17726,1
17727,1
17735,1
17736,1
17737,1
17738,1
17739,1
17747,1
17748,1
17749,1
17750,1
17760,1
17761,1
17763,1
17764,1
17787,1
17801,1
17816,1
17826,1
17867,1
17868,1
17887,1
17904,1
17905,1
17906,1
17914,1
17915,1
17918,1
17919,1
17928,1
17939,1
17948,1
17953,1
17838,1
17846,1
17847,1
17848,1
17849,1
17853,1
17858,1
17859,1
17860,1
17864,1
17874,1
17875,1
17876,1
17888,1
17889,1
17890,1
17891,1
17892,1
17907,1
17908,1
17909,1
17910,1
17912,1
17923,1
17924,1
18091,1
18094,1
18095,1
18096,1
18097,1
18098,1
18099,1
18100,1
18101,1
18102,1
18105,1
18106,1
18108,1
17839,1
17982,1
17983,1
17984,1
17986,1
17987,1
17988,1
17989,1
17990,1
17991,1
17992,1
17993,1
17994,1
17995,1
17996,1
17997,1
17998,1
17999,1
18000,1
18001,1
18002,1
18003,1
18004,1
18005,1
18006,1
18007,1
18008,1
18009,1
18010,1
18011,1
18012,1
18013,1
18014,1
18015,1
18016,1
18017,1
18018,1
18019,1
18020,1
18021,1
18022,1
18023,1
18024,1
18025,1
18026,1
18027,1
18029,1
18030,1
18033,1
18034,1
18035,1
18036,1
18037,1
18038,1
18043,1
18044,1
18045,1
18046,1
18066,1
18067,1
18069,1
18070,1
18077,1
18089,1
18090,1
18092,1
18093,1
18109,1
18110,1
18111,1
18127,1
18128,1
18131,1
18132,1
18133,1
18134,1
18135,1
18136,1
18137,1
18138,1
18139,1
18140,1
18141,1
18142,1
18143,1
18144,1
18145,1
18146,1
18147,1
18148,1
18150,1
18151,1
18152,1
18153,1
18154,1
18155,1
18156,1
18157,1
18158,1
18159,1
18161,1
18162,1
18163,1
18164,1
18165,1
18166,1
18167,1
18168,1
18169,1
18170,1
18171,1
18172,1
18173,1
18174,1
18175,1
18176,1
18178,1
18179,1
18180,1
18181,1
18182,1
18183,1
18184,1
18189,1
18190,1
18194,1
18195,1
18196,1
18197,1
18221,1
18222,1
18223,1
18224,1
18225,1
18226,1
18229,1
18230,1
18232,1
18236,1
18237,1
18238,1
18240,1
18241,1
18242,1
18245,1
18246,1
18247,1
18248,1
18252,1
18253,1
18254,1
18386,1
18387,1
18412,1
18624,1
18625,1
18627,1
18632,1
18633,1
18634,1
18674,1
18680,1
18723,1
18725,1
18726,1
18728,1
18730,1
18758,1
18772,1
18773,1
18774,1
18775,1
18815,1
18816,1
18819,1
18831,1
18832,1
18880,1
18881,1
18882,1
18945,1
19018,1
19073,1
19074,1
19075,1
19076,1
19078,1
19079,1
19135,1
19136,1
19137,1
19138,1
19139,1
19192,1
19193,1
19194,1
19195,1
19197,1
19242,1
19244,1
19245,1
19246,1
19289,1
19290,1
19291,1
19292,1
19293,1
19338,1
19339,1
19340,1
19386,1
19387,1
19388,1
19389,1
19428,1
19473,1
19515,1
19844,1
19847,1
19850,1
19851,1
19852,1
19853,1
19854,1
19855,1
19857,1
19858,1
19859,1
19860,1
19861,1
19862,1
19865,1
19866,1
19871,1
20006,1
20007,1
20019,1
20020,1
20021,1
20023,1
20024,1
20035,1
20036,1
20037,1
20038,1
20039,1
20058,1
20059,1
20083,1
20088,1
20089,1
