cpa_id,cluster
1471,1
1491,1
1508,1
1511,1
1518,1
1526,1
1538,1
1544,1
1552,1
1563,1
1569,1
1585,1
1590,1
1599,1
1624,1
1627,1
1662,1
1682,1
16716,1
16718,1
16719,1
16752,1
17100,1
17101,1
17304,1
17310,1
17845,1
17861,1
18626,1
18672,1
18673,1
18719,1
18720,1
18721,1
18765,1
18766,1
18767,1
18768,1
18769,1
18770,1
18823,1
18824,1
18825,1
18826,1
18827,1
18828,1
18829,1
18886,1
18887,1
18888,1
18889,1
18890,1
18893,1
18953,1
18954,1
18955,1
20351,1
20503,1
20504,1
20505,1
20512,1
20513,1
20651,1
20652,1
20655,1
20656,1
20657,1
20659,1
20660,1
20661,1
20665,1
20672,1
20673,1
20676,1
20677,1
20678,1
20679,1
20680,1
20681,1
20685,1
20686,1
20688,1
20689,1
20690,1
20698,1
20699,1
20702,1
20703,1
20704,1
20705,1
20706,1
20707,1
20708,1
20709,1
20711,1
20712,1
20713,1
20714,1
20715,1
20716,1
20725,1
20732,1
20733,1
20735,1
20736,1
20737,1
20738,1
20739,1
20740,1
20741,1
20742,1
20743,1
20745,1
20746,1
20754,1
20758,1
20760,1
20761,1
20762,1
20763,1
20764,1
20765,1
20766,1
20767,1
20768,1
20770,1
20784,1
20785,1
20786,1
20787,1
20788,1
20789,1
20790,1
20791,1
20792,1
20793,1
20794,1
20811,1
20812,1
20813,1
20814,1
20831,1
20918,1
20919,1
20920,1
20921,1
20922,1
20923,1
20924,1
20925,1
20926,1
20927,1
20928,1
20932,1
20933,1
20934,1
20935,1
20936,1
20937,1
20938,1
20939,1
20940,1
20941,1
20942,1
20943,1
20944,1
20951,1
20952,1
20953,1
20954,1
20955,1
20956,1
20957,1
20958,1
21010,1
21011,1
21012,1
21013,1
21014,1
21015,1
21020,1
21797,1
21799,1
22216,1
21854,1
21940,1
21973,1
21980,1
21981,1
22030,1
22078,1
22087,1
22094,1
22107,1
22115,1
22141,1
22171,1
22318,1
22439,1
22488,1
22637,1
22648,1
22422,1
22632,1
22736,1
22768,1
22798,1
25946,1
25952,1
26490,1
26502,1
26503,1
26842,1
26844,1
26845,1
26846,1
26847,1
26848,1
26849,1
26850,1
26851,1
26852,1
26853,1
26854,1
26856,1
26857,1
26858,1
26859,1
26860,1
26861,1
26862,1
26863,1
26864,1
26865,1
26866,1
26867,1
26868,1
26871,1
26872,1
26873,1
26874,1
26875,1
26876,1
26877,1
26878,1
26879,1
26880,1
26881,1
26882,1
26883,1
26884,1
26887,1
26888,1
26889,1
26890,1
26891,1
26892,1
26893,1
26894,1
26895,1
26896,1
26897,1
26898,1
26899,1
26900,1
26904,1
26905,1
26906,1
26907,1
26908,1
26909,1
26910,1
26911,1
26912,1
26913,1
26914,1
26918,1
26919,1
26920,1
26921,1
26922,1
27516,1
27556,1
28347,1
28830,1
28831,1
28391,1
28392,1
28393,1
28421,1
28422,1
28423,1
28424,1
28425,1
28426,1
28457,1
28458,1
28459,1
28460,1
28461,1
28462,1
28498,1
28499,1
28500,1
28539,1
28540,1
28541,1
28582,1
28583,1
28584,1
28585,1
28612,1
28613,1
28629,1
28630,1
28631,1
28632,1
28633,1
28634,1
28635,1
28638,1
28639,1
28650,1
28651,1
28652,1
28653,1
28654,1
28655,1
28656,1
28657,1
28658,1
28659,1
28660,1
28661,1
28662,1
28663,1
28664,1
28665,1
28680,1
28681,1
28682,1
28683,1
28684,1
28685,1
28686,1
28687,1
28688,1
28691,1
28692,1
28700,1
28701,1
28702,1
28703,1
28704,1
28705,1
28706,1
28707,1
28708,1
28709,1
28710,1
28711,1
28712,1
28713,1
28714,1
28715,1
28716,1
28717,1
28730,1
28731,1
28732,1
28733,1
28734,1
28735,1
28736,1
28737,1
28738,1
28739,1
28740,1
28741,1
28742,1
28750,1
28751,1
28752,1
28753,1
28754,1
28763,1
28764,1
28765,1
28766,1
28767,1
28768,1
28769,1
28770,1
28771,1
28772,1
28773,1
28774,1
28775,1
28783,1
28784,1
28785,1
28786,1
28787,1
28788,1
28789,1
28790,1
28791,1
28792,1
28793,1
28802,1
28803,1
28804,1
28805,1
28806,1
28807,1
29675,1
30033,1
30034,1
30038,1
30040,1
30041,1
30051,1
30052,1
30604,1
30614,1
31297,1
31302,1
31375,1
31376,1
31444,1
31445,1
31446,1
31502,1
31597,1
31598,1
