cpa_id,cluster
12,1
35,1
61,1
44,1
53,1
58,1
59,1
64,1
75,1
77,1
87,1
92,1
93,1
108,1
123,1
140,1
150,1
151,1
164,1
165,1
180,1
190,1
200,1
208,1
209,1
211,1
219,1
229,1
232,1
238,1
244,1
245,1
267,1
288,1
438,1
442,1
248,1
252,1
262,1
275,1
278,1
286,1
294,1
317,1
322,1
327,1
330,1
335,1
339,1
342,1
344,1
349,1
352,1
355,1
364,1
370,1
371,1
372,1
373,1
390,1
393,1
395,1
396,1
403,1
408,1
412,1
423,1
441,1
444,1
447,1
449,1
452,1
455,1
456,1
471,1
475,1
477,1
486,1
489,1
497,1
499,1
502,1
508,1
514,1
515,1
518,1
530,1
540,1
542,1
663,1
7603,1
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7634,1
7635,1
7636,1
7637,1
7639,1
7640,1
7641,1
7644,1
7646,1
7647,1
7650,1
7651,1
7652,1
7653,1
7657,1
7658,1
7659,1
7660,1
7672,1
7673,1
7675,1
7677,1
7678,1
7680,1
7715,1
7716,1
7719,1
7720,1
7721,1
7722,1
7738,1
7739,1
7740,1
7741,1
7742,1
7743,1
7744,1
7745,1
7747,1
7754,1
7755,1
7756,1
7757,1
7758,1
7760,1
7761,1
7763,1
7764,1
7767,1
7786,1
7788,1
7789,1
7790,1
7791,1
7792,1
7793,1
7794,1
7795,1
7799,1
7848,1
7861,1
7865,1
7866,1
7882,1
7883,1
7884,1
7885,1
7804,1
7805,1
7806,1
7807,1
7808,1
7810,1
7811,1
7812,1
7813,1
7842,1
7843,1
7844,1
7872,1
7873,1
7875,1
7879,1
7880,1
7881,1
7891,1
7897,1
7898,1
7899,1
7900,1
7901,1
7902,1
7903,1
7904,1
8076,1
8078,1
8084,1
8085,1
8087,1
8089,1
8090,1
8091,1
8092,1
8093,1
8094,1
8095,1
8096,1
8097,1
8099,1
8100,1
8101,1
8104,1
8105,1
8106,1
8109,1
8111,1
8112,1
8117,1
8118,1
8119,1
8120,1
8121,1
8456,1
8461,1
8464,1
8021,1
8022,1
8026,1
8027,1
8028,1
8029,1
8030,1
8031,1
8032,1
8033,1
8034,1
8035,1
8036,1
8037,1
8038,1
8039,1
8040,1
8041,1
8042,1
8043,1
8044,1
8045,1
8046,1
8047,1
8048,1
8049,1
8050,1
8052,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,1
8059,1
8060,1
8061,1
8062,1
8063,1
8064,1
8065,1
8066,1
8067,1
8069,1
8070,1
8071,1
8072,1
8073,1
8074,1
8075,1
8079,1
8080,1
8081,1
8082,1
8083,1
8088,1
8131,1
8132,1
8133,1
8134,1
8135,1
8136,1
8137,1
8138,1
8139,1
8140,1
8141,1
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8189,1
8193,1
8196,1
8197,1
8201,1
8202,1
8203,1
8204,1
8205,1
8206,1
8207,1
8208,1
8209,1
8210,1
8214,1
8215,1
8216,1
8222,1
8223,1
8232,1
8233,1
8234,1
8235,1
8236,1
8237,1
8238,1
8239,1
8240,1
8241,1
8242,1
8243,1
8244,1
8245,1
8246,1
8247,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,1
8256,1
8257,1
8258,1
8259,1
8260,1
8261,1
8262,1
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,1
8270,1
8271,1
8273,1
8278,1
8279,1
8344,1
8348,1
8349,1
8350,1
8351,1
8352,1
8353,1
8354,1
8355,1
8356,1
8357,1
8358,1
8359,1
8360,1
8361,1
8362,1
8363,1
8364,1
8365,1
8366,1
8367,1
8368,1
8369,1
8370,1
8371,1
8382,1
8383,1
8384,1
8385,1
8386,1
8387,1
8388,1
8389,1
8390,1
8391,1
8392,1
8393,1
8394,1
8395,1
8396,1
8397,1
8398,1
8399,1
8400,1
8401,1
8402,1
8403,1
8404,1
8405,1
8406,1
8407,1
8408,1
8409,1
8411,1
8412,1
8413,1
8418,1
8419,1
8420,1
8421,1
8422,1
8423,1
8424,1
8432,1
8433,1
8434,1
8435,1
8437,1
8438,1
8446,1
8447,1
8448,1
8449,1
8450,1
8451,1
8452,1
8453,1
8455,1
8458,1
8459,1
8462,1
8463,1
8465,1
8466,1
8467,1
8473,1
8474,1
8475,1
8476,1
8477,1
8478,1
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,1
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8496,1
8504,1
8505,1
8506,1
8507,1
8508,1
8509,1
8510,1
8782,1
8783,1
8784,1
8785,1
8792,1
8802,1
8803,1
8804,1
8805,1
8806,1
8807,1
8808,1
8809,1
8810,1
8958,1
8965,1
8967,1
8968,1
8986,1
8988,1
8995,1
8996,1
8997,1
8998,1
9001,1
9002,1
9003,1
9004,1
9005,1
8518,1
8519,1
8520,1
8521,1
8522,1
8523,1
8524,1
8525,1
8526,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8544,1
8545,1
8546,1
8547,1
8548,1
8557,1
8558,1
8559,1
8560,1
8561,1
8578,1
8579,1
8580,1
8581,1
8582,1
8583,1
8584,1
8585,1
8586,1
8604,1
8605,1
8606,1
8607,1
8608,1
8609,1
8610,1
8611,1
8612,1
8613,1
8631,1
8632,1
