cpa_id,cluster
98611,1
98639,1
98652,1
98564,1
98572,1
98592,1
98601,1
98621,1
98627,1
98653,1
98394,1
98403,1
98406,1
98414,1
98417,1
98422,1
98426,1
98447,1
98454,1
98465,1
98478,1
98677,1
98678,1
98690,1
98694,1
98875,1
98872,1
98882,1
98886,1
98891,1
98896,1
98897,1
98901,1
98903,1
98904,1
98907,1
98909,1
98916,1
98919,1
98926,1
98930,1
98965,1
98977,1
98981,1
98999,1
99011,1
99032,1
99057,1
99075,1
99088,1
99129,1
99172,1
99243,1
98670,1
98679,1
98689,1
98711,1
98719,1
98741,1
98753,1
98799,1
98842,1
98885,1
98908,1
98927,1
98934,1
98953,1
98956,1
98966,1
98967,1
98968,1
98970,1
98974,1
98978,1
98983,1
98986,1
98990,1
98991,1
98997,1
98998,1
99002,1
99010,1
99014,1
99018,1
99020,1
99021,1
99024,1
99025,1
99038,1
99041,1
99048,1
99063,1
99066,1
99070,1
99074,1
99079,1
99084,1
98793,1
98836,1
98838,1
98843,1
98894,1
98898,1
98925,1
98944,1
98949,1
98951,1
98959,1
98973,1
98989,1
99090,1
99096,1
99102,1
99103,1
99105,1
99119,1
99124,1
99167,1
99184,1
99284,1
99287,1
99298,1
99307,1
99367,1
99405,1
101816,1
101595,1
101626,1
101647,1
101670,1
101676,1
101759,1
102411,1
103020,1
103028,1
102862,1
102863,1
102869,1
102885,1
103022,1
103383,1
103384,1
103456,1
103457,1
103467,1
103468,1
103596,1
103597,1
103598,1
103599,1
103601,1
103602,1
103603,1
103604,1
103605,1
103644,1
103645,1
103646,1
103647,1
103648,1
103649,1
103650,1
103651,1
103652,1
103653,1
103654,1
103655,1
103726,1
103727,1
103752,1
103636,1
103772,1
103773,1
103632,1
103640,1
103641,1
103642,1
103643,1
103753,1
103754,1
103755,1
103770,1
103350,1
103373,1
103374,1
103470,1
103473,1
103476,1
103477,1
103868,1
103869,1
103934,1
103946,1
104002,1
104003,1
104103,1
104106,1
104152,1
104153,1
104154,1
104237,1
103833,1
103834,1
103835,1
103884,1
103938,1
103942,1
103943,1
103944,1
104100,1
104151,1
104160,1
104161,1
104162,1
104205,1
104206,1
104230,1
104231,1
104232,1
104233,1
104234,1
104235,1
104236,1
104341,1
104373,1
104374,1
104375,1
103831,1
103832,1
103842,1
103843,1
103847,1
103870,1
103871,1
103872,1
103873,1
103874,1
103875,1
103876,1
103877,1
103879,1
103882,1
103891,1
103892,1
103936,1
103937,1
103939,1
103940,1
103941,1
103950,1
103952,1
103953,1
103954,1
103955,1
103956,1
103957,1
103958,1
103959,1
103960,1
103962,1
103963,1
103964,1
103965,1
103966,1
103967,1
103968,1
103970,1
103971,1
103972,1
103973,1
103974,1
103976,1
104008,1
104155,1
104156,1
104157,1
104158,1
104174,1
104175,1
104176,1
104177,1
104178,1
104179,1
104180,1
104181,1
104182,1
104183,1
104184,1
104185,1
104186,1
104187,1
104188,1
104189,1
104190,1
104191,1
104192,1
104200,1
104201,1
104202,1
104203,1
104204,1
104208,1
104209,1
104210,1
104211,1
104212,1
104213,1
104214,1
104215,1
104216,1
104217,1
104218,1
104238,1
104258,1
104262,1
104263,1
104264,1
104265,1
104266,1
104267,1
104268,1
104269,1
104270,1
104271,1
104272,1
104273,1
104274,1
104275,1
104276,1
104277,1
104278,1
104279,1
104280,1
104281,1
104282,1
104283,1
104284,1
104285,1
104286,1
104287,1
104288,1
104289,1
104290,1
104291,1
104292,1
104293,1
104294,1
104295,1
104296,1
104297,1
104298,1
104299,1
104300,1
104301,1
104302,1
104303,1
104304,1
104305,1
104306,1
104307,1
104308,1
104309,1
104310,1
104311,1
104312,1
104313,1
104314,1
104315,1
104316,1
104317,1
104318,1
104319,1
104321,1
104322,1
104323,1
104324,1
104325,1
104326,1
104327,1
104328,1
104329,1
104330,1
104331,1
104332,1
104333,1
104334,1
104335,1
104342,1
104343,1
104344,1
104345,1
104346,1
104347,1
104348,1
104349,1
104350,1
104351,1
104360,1
104336,1
104371,1
104372,1
104402,1
104403,1
104687,1
104688,1
104689,1
104690,1
104691,1
104696,1
104710,1
104711,1
104727,1
104728,1
104729,1
104748,1
104749,1
104750,1
104751,1
104766,1
104771,1
104772,1
104773,1
104774,1
104775,1
104790,1
104792,1
104793,1
104794,1
104795,1
104796,1
104797,1
104798,1
104799,1
104800,1
104801,1
104812,1
104813,1
104815,1
104817,1
104818,1
104819,1
104820,1
104821,1
104822,1
104823,1
104824,1
104825,1
104826,1
104827,1
104837,1
104840,1
104841,1
104842,1
104843,1
104844,1
104845,1
104846,1
104847,1
104848,1
104849,1
104850,1
104851,1
104852,1
104853,1
104854,1
104870,1
104871,1
104872,1
104873,1
104874,1
104875,1
104876,1
104877,1
104878,1
104879,1
104880,1
104881,1
104882,1
104883,1
104900,1
104901,1
104902,1
104903,1
104904,1
104905,1
104906,1
104907,1
104399,1
104400,1
104401,1
104421,1
104422,1
104423,1
104424,1
104425,1
104426,1
104427,1
104428,1
104429,1
104430,1
104431,1
104432,1
104433,1
104434,1
104435,1
104436,1
104437,1
104438,1
104439,1
104440,1
104441,1
104442,1
104443,1
104444,1
104445,1
104446,1
104447,1
104448,1
104449,1
104450,1
104451,1
104452,1
104453,1
104454,1
104455,1
104456,1
104458,1
104459,1
104460,1
104461,1
104462,1
104463,1
104464,1
104465,1
104466,1
104467,1
104468,1
104469,1
104470,1
104471,1
104472,1
104473,1
104474,1
104475,1
104476,1
104477,1
104478,1
104479,1
104480,1
104481,1
104482,1
104483,1
104484,1
104485,1
104665,1
104828,1
104855,1
104856,1
104857,1
104858,1
104859,1
104860,1
104861,1
104884,1
104885,1
104886,1
104887,1
104888,1
104889,1
104890,1
104418,1
104419,1
104420,1
104666,1
104681,1
104682,1
104683,1
104975,1
104976,1
104977,1
104978,1
105007,1
105008,1
105009,1
105010,1
105011,1
105012,1
105013,1
105042,1
105044,1
105045,1
105046,1
105047,1
105048,1
105049,1
105050,1
105051,1
105052,1
105053,1
105054,1
105055,1
105086,1
105087,1
105088,1
105089,1
105090,1
105091,1
105092,1
105093,1
105094,1
105095,1
105096,1
105097,1
105120,1
105121,1
105122,1
105123,1
105124,1
105125,1
105126,1
105127,1
105128,1
105129,1
105130,1
105145,1
105146,1
105148,1
105417,1
105418,1
104908,1
104909,1
104910,1
104911,1
104912,1
104913,1
104914,1
104934,1
104935,1
104936,1
104937,1
104938,1
104939,1
104940,1
104941,1
104942,1
104943,1
104944,1
104945,1
104947,1
104968,1
104969,1
104970,1
104971,1
104972,1
104973,1
104974,1
105004,1
105005,1
105006,1
105083,1
105085,1
105118,1
105119,1
105144,1
105155,1
105156,1
105171,1
105172,1
105173,1
105174,1
105375,1
105376,1
105378,1
105379,1
105384,1
105405,1
105423,1
105436,1
104915,1
104916,1
104917,1
104918,1
104919,1
104920,1
104946,1
104948,1
104949,1
104950,1
104951,1
104952,1
104979,1
104980,1
104981,1
104982,1
104983,1
105014,1
105015,1
105016,1
105017,1
105018,1
105024,1
105056,1
105057,1
105058,1
105059,1
105060,1
105061,1
105067,1
105068,1
105069,1
105098,1
105099,1
105100,1
105101,1
105131,1
105147,1
105159,1
105160,1
105165,1
105166,1
105251,1
105252,1
105257,1
105306,1
105307,1
105169,1
105170,1
105237,1
105238,1
105239,1
105241,1
105242,1
105243,1
105244,1
105245,1
105246,1
105247,1
105248,1
105249,1
105250,1
105253,1
105254,1
105255,1
105256,1
105261,1
105345,1
105346,1
105347,1
105348,1
105349,1
105350,1
105351,1
105352,1
105353,1
105354,1
105355,1
105356,1
105357,1
105358,1
105359,1
105360,1
105361,1
105362,1
105363,1
105364,1
105365,1
105393,1
105394,1
105480,1
105642,1
105643,1
105644,1
105645,1
105646,1
105657,1
105658,1
105705,1
105708,1
105875,1
105887,1
105888,1
105890,1
105900,1
105904,1
105921,1
105925,1
105926,1
105927,1
105928,1
105929,1
105930,1
105931,1
105485,1
105486,1
105487,1
105488,1
105489,1
105518,1
105519,1
105520,1
105521,1
105522,1
105523,1
105524,1
105525,1
105526,1
105551,1
105552,1
105554,1
105555,1
105556,1
105559,1
105560,1
105592,1
105593,1
105594,1
105595,1
105653,1
105654,1
105655,1
105692,1
105711,1
105712,1
105713,1
105714,1
105715,1
105716,1
105717,1
105718,1
105722,1
105848,1
105849,1
105889,1
105891,1
105901,1
105902,1
105903,1
105911,1
105912,1
105913,1
105922,1
105932,1
105933,1
105943,1
105961,1
105962,1
105963,1
105964,1
105965,1
105490,1
105491,1
105493,1
105497,1
105498,1
105502,1
105503,1
105688,1
105697,1
105719,1
105958,1
105959,1
