cpa_id,cluster
21268,1
21466,1
21564,1
21581,1
21599,1
21702,1
21745,1
21792,1
21806,1
21834,1
21515,1
21588,1
21606,1
21642,1
21713,1
21754,1
21842,1
21934,1
21950,1
21959,1
21964,1
22106,1
21853,1
22099,1
22238,1
22256,1
22271,1
22273,1
22281,1
22298,1
22301,1
22310,1
22313,1
22317,1
22320,1
22326,1
22328,1
22500,1
22689,1
22513,1
22685,1
22747,1
22762,1
22763,1
22834,1
22843,1
22430,1
22457,1
22458,1
22528,1
22540,1
22561,1
22564,1
22590,1
22598,1
22617,1
22629,1
22731,1
22741,1
22749,1
22765,1
22766,1
22767,1
22769,1
22806,1
22353,1
22379,1
22386,1
22498,1
22559,1
22634,1
22800,1
22817,1
22860,1
22863,1
22872,1
22901,1
22902,1
22903,1
22908,1
22909,1
22931,1
22940,1
22941,1
22945,1
22947,1
22954,1
22967,1
22975,1
22984,1
23000,1
23003,1
23008,1
23030,1
23096,1
23112,1
23120,1
23134,1
22961,1
23018,1
23028,1
23038,1
22861,1
22894,1
22900,1
22939,1
22978,1
22988,1
22999,1
23087,1
23116,1
23125,1
23144,1
23151,1
23152,1
24554,1
24407,1
24420,1
25350,1
25522,1
25697,1
25698,1
25702,1
25499,1
25505,1
25506,1
25536,1
25542,1
25544,1
25546,1
25696,1
26120,1
26212,1
26237,1
26238,1
26276,1
26285,1
26051,1
26652,1
26653,1
26823,1
27019,1
27078,1
27093,1
27140,1
27187,1
27539,1
27543,1
27547,1
27923,1
27924,1
27925,1
28030,1
28031,1
28037,1
28043,1
28045,1
28046,1
28048,1
28049,1
28050,1
28051,1
28052,1
28207,1
28208,1
28209,1
28210,1
28211,1
28341,1
28189,1
28190,1
28191,1
28192,1
28310,1
28311,1
29209,1
29210,1
29212,1
29213,1
29214,1
29215,1
29218,1
29219,1
29229,1
29230,1
29234,1
29240,1
28970,1
28975,1
28983,1
29107,1
29108,1
29111,1
29112,1
29115,1
29116,1
29121,1
29122,1
29126,1
29128,1
29129,1
29130,1
29217,1
29241,1
29247,1
29252,1
28963,1
29303,1
29308,1
29309,1
29316,1
29317,1
29322,1
29323,1
29324,1
29331,1
29332,1
29339,1
29340,1
29348,1
29781,1
29782,1
29783,1
29833,1
29834,1
29835,1
29836,1
30094,1
30013,1
30099,1
30798,1
30799,1
30801,1
30802,1
30803,1
30804,1
30807,1
30808,1
30809,1
30811,1
30812,1
30813,1
30814,1
30815,1
30816,1
30817,1
30820,1
30823,1
30858,1
30568,1
30569,1
30570,1
30571,1
30572,1
30573,1
30504,1
30505,1
30695,1
30700,1
30703,1
30704,1
30705,1
30706,1
30757,1
30758,1
30759,1
30764,1
30857,1
30507,1
30585,1
30699,1
30722,1
30723,1
30979,1
31773,1
31774,1
31775,1
31779,1
31780,1
31781,1
31767,1
31771,1
31762,1
31763,1
31764,1
31765,1
31776,1
31782,1
31790,1
31791,1
31792,1
31793,1
31794,1
31799,1
31800,1
31801,1
31802,1
31803,1
31804,1
31808,1
31809,1
31810,1
31811,1
31812,1
31816,1
31817,1
31819,1
31820,1
31821,1
31823,1
31824,1
31828,1
31829,1
31830,1
31831,1
31845,1
31851,1
31863,1
31877,1
31878,1
31879,1
31912,1
31913,1
31914,1
31874,1
31875,1
31876,1
31882,1
31883,1
31884,1
31898,1
31902,1
32985,1
32990,1
32992,1
32994,1
33003,1
33008,1
33014,1
33015,1
33022,1
33023,1
33028,1
33029,1
33034,1
33035,1
33037,1
33038,1
33040,1
33244,1
33245,1
33296,1
33387,1
33755,1
33865,1
33866,1
33868,1
33390,1
33391,1
33392,1
33393,1
33394,1
33395,1
33742,1
33743,1
33744,1
33746,1
33985,1
33939,1
33941,1
33943,1
33944,1
33945,1
33948,1
33955,1
33966,1
33968,1
33969,1
33970,1
33971,1
33972,1
33973,1
33974,1
33980,1
33982,1
33983,1
33986,1
33903,1
33904,1
34365,1
34366,1
34367,1
34409,1
34411,1
34412,1
34425,1
34426,1
34428,1
34442,1
34443,1
34444,1
34445,1
34446,1
34459,1
34460,1
34472,1
34473,1
34485,1
34486,1
34498,1
34601,1
34604,1
34608,1
34372,1
34373,1
34374,1
34375,1
34376,1
34378,1
34382,1
34383,1
34384,1
34385,1
34387,1
34388,1
34389,1
34390,1
34391,1
34394,1
34395,1
34396,1
34399,1
34400,1
34401,1
34403,1
34406,1
34407,1
34408,1
34413,1
34415,1
34416,1
34417,1
34418,1
34422,1
34423,1
34424,1
34429,1
